string_id,gene_name,uniprot_id,uniprot_ac,protein_fullname,label,og_label,depmap_class,final_classification,depmap_dependent_lines,depmap_total_lines,depmap_pct_lines,n_approved_drugs,n_approved_drugs_drugcentral,n_approved_drugs_dgidb,n_drugbank_drugs,n_total_approved_drugs,any_approved_drug,drugbank_ids,n_total_cancer_trials,n_active_trials,n_completed_trials,n_chembl_activities,n_distinct_molecules,n_clinical_or_approved_compounds,protein_role,degree,degree_cent,betweenness,closeness,eigenvector,pagerank,k_core,clustering_coeff,weighted_degree,community_id,community_size,participation_coeff,within_module_z,num_comm_connected,depmap_is_ceg,depmap_is_cseg_flag
9606.ENSP00000301764,DDB1,DDB1_HUMAN,A6NG77,DNA damage-binding protein 1,1,CEGs,DEPMAP-CEG,CEG_combined,1208,1208,100.0,3,0,3,0,3,True,,0,0,0,19,9,0,network_hub,184.0,0.011586172,0.002397916,0.291005795,0.003292834,0.000287716,53.0,0.136629627,159418.0,3.0,1094.0,0.701500473,2.533259204,9.0,True,False
9606.ENSP00000301788,POLR2G,RPB7_HUMAN,B2R5C0,DNA-directed RNA polymerase II subunit RPB7,1,CEGs,DEPMAP-CEG,CEG_combined,1197,1208,99.09,0,0,0,0,0,False,,0,0,0,0,0,0,peripheral,166.0,0.010452742,0.000234316,0.26950797,0.003800741,0.000197861,87.0,0.376897825,149935.0,7.0,1183.0,0.202133837,2.295916958,5.0,True,False
9606.ENSP00000302114,PRELID1,PRLD1_HUMAN,B2R5F7,"PRELI domain-containing protein 1, mitochondrial",1,CEGs,DEPMAP-CEG,CEG_combined,1208,1208,100.0,0,0,0,0,0,False,,0,0,0,0,0,0,peripheral,3.0,0.000188905,6.19e-07,0.202100202,3.18e-07,4.25e-05,2.0,0.303386885,2487.0,8.0,1936.0,0.0,-0.837183262,0.0,True,False
9606.ENSP00000302160,LSM3,LSM3_HUMAN,P62310,U6 snRNA-associated Sm-like protein LSm3,1,CEGs,DEPMAP-CEG,CEG_combined,1200,1208,99.34,0,0,0,0,0,False,,0,0,0,0,0,0,peripheral,89.0,0.005604181,3.65e-05,0.247982891,0.001370088,0.000117099,55.0,0.629238332,83649.0,11.0,893.0,0.022219417,1.652770537,1.0,True,False
9606.ENSP00000302640,UBTF,UBF1_HUMAN,A8K6R8,Nucleolar transcription factor 1,1,CEGs,DEPMAP-CEG,CEG_combined,1206,1208,99.83,0,0,0,0,0,False,,2,0,0,7,1,0,connector,30.0,0.00188905,0.000180007,0.26372793,0.001089193,5.42e-05,22.0,0.215899863,25644.0,7.0,1183.0,0.666666667,-0.433698262,6.0,True,False
9606.ENSP00000302783,TRAPPC1,TPPC1_HUMAN,D3DTR0,Trafficking protein particle complex subunit 1,1,CEGs,DEPMAP-CEG,CEG_combined,1189,1208,98.43,0,0,0,0,0,False,,0,0,0,0,0,0,peripheral,28.0,0.001763113,0.000301411,0.223206166,4.74e-06,9.18e-05,14.0,0.454437715,25632.0,25.0,998.0,0.198979592,0.728653452,3.0,True,False
9606.ENSP00000303147,MAT2A,METK2_HUMAN,A8K511,S-adenosylmethionine synthase isoform type-2,1,CEGs,DEPMAP-CEG,CEG_combined,1150,1208,95.2,0,0,0,1,1,True,DB00118,6,4,0,1000,500,0,peripheral,25.0,0.001574208,6.65e-05,0.244208558,0.000307357,5.7e-05,17.0,0.305539251,21265.0,8.0,1936.0,0.4,0.006043269,3.0,True,False
9606.ENSP00000303398,MTBP,MTBP_HUMAN,B4DUR5,Mdm2-binding protein,1,CEGs,DEPMAP-CEG,CEG_combined,1205,1208,99.75,0,0,0,0,0,False,,0,0,0,0,0,0,peripheral,4.0,0.000251873,3.12e-06,0.239175435,5.33e-05,1.52e-05,4.0,0.452213372,3561.0,5.0,888.0,0.375,-0.727730386,1.0,True,False
9606.ENSP00000303427,PDS5A,PDS5A_HUMAN,Q29RF7,Sister chromatid cohesion protein PDS5 homolog A,1,UNLABELED,DEPMAP-intermediate,unclassified,367,1208,30.38,0,0,0,0,0,False,,0,0,0,10,3,0,peripheral,36.0,0.00226686,1.59e-06,0.232295845,3.68e-05,6.58e-05,26.0,0.40452735,31255.0,5.0,888.0,0.054012346,0.268856922,1.0,False,True
9606.ENSP00000304102,COPS6,CSN6_HUMAN,A4D2A3,COP9 signalosome complex subunit 6,1,CEGs,DEPMAP-CEG,CEG_combined,1206,1208,99.83,0,0,0,0,0,False,,0,0,0,2,1,0,peripheral,58.0,0.003652163,3.35e-05,0.267438405,0.001642684,0.000101617,31.0,0.286491101,49279.0,3.0,1094.0,0.356123662,1.422773697,4.0,True,False
9606.ENSP00000304353,POP7,POP7_HUMAN,A4D2E0,Ribonuclease P protein subunit p20,1,CEGs,DEPMAP-intermediate,CEG_combined,960,1208,79.47,0,0,0,0,0,False,,0,0,0,0,0,0,peripheral,35.0,0.002203891,8.95e-06,0.241314377,0.001647046,5.47e-05,25.0,0.54269962,30439.0,11.0,893.0,0.431020408,-0.128267658,1.0,True,False
9606.ENSP00000304592,FASN,FAS_HUMAN,P49327,3-hydroxyacyl-[acyl-carrier-protein] dehydratase,1,UNLABELED,DEPMAP-CSEG-like,CSEG_combined,286,1208,23.68,13,5,8,1,14,True,DB01083,0,0,0,0,0,0,peripheral,78.0,0.00491153,0.001168808,0.263394127,0.000224606,0.000177093,24.0,0.111811853,64767.0,8.0,1936.0,0.375410914,2.219512912,6.0,False,True
9606.ENSP00000304802,DTYMK,KTHY_HUMAN,B7ZW70,Thymidylate kinase,1,CEGs,DEPMAP-CEG,CEG_combined,1120,1208,92.72,4,1,3,0,4,True,,0,0,0,0,0,0,peripheral,42.0,0.00264467,0.000266699,0.241354366,9.31e-05,8.9e-05,30.0,0.362360026,37939.0,8.0,1936.0,0.090702948,1.11277809,1.0,True,False
9606.ENSP00000305230,SRP9,SRP09_HUMAN,A8K0N0,Signal recognition particle 9 kDa protein,1,CEGs,DEPMAP-CEG,CEG_combined,1153,1208,95.45,0,0,0,0,0,False,,1,0,0,10,3,0,peripheral,93.0,0.005856054,1.05e-06,0.259762444,0.034463765,7.28e-05,88.0,0.868366543,82054.0,17.0,842.0,0.021274136,0.012436369,1.0,True,False
9606.ENSP00000305480,FEN1,FEN1_HUMAN,P39748,Flap endonuclease 1,1,UNLABELED,DEPMAP-CEG,CEG_combined,1066,1208,88.25,24,0,24,6,30,True,DB01592; DB14488; DB14489; DB14490; DB14491; DB14501,1,0,1,1000,500,0,provincial_hub,139.0,0.008752597,0.000545659,0.266670415,0.000401479,0.000211503,40.0,0.211412892,116221.0,5.0,888.0,0.189017132,3.071758726,6.0,True,False
9606.ENSP00000305790,SF3B3,SF3B3_HUMAN,Q15393,Splicing factor 3B subunit 3,1,CEGs,DEPMAP-CEG,CEG_combined,1207,1208,99.92,1,1,0,0,1,True,,0,0,0,0,0,0,provincial_hub,158.0,0.009948996,0.000820118,0.266147164,0.00188328,0.000196666,55.0,0.338282144,144937.0,11.0,893.0,0.262938632,2.932891741,4.0,True,False
9606.ENSP00000306123,RPAP1,RPAP1_HUMAN,Q9BWH6,RNA polymerase II-associated protein 1,1,CEGs,DEPMAP-CEG,CEG_combined,1204,1208,99.67,0,0,0,0,0,False,,0,0,0,2,1,0,peripheral,14.0,0.000881557,5.55e-08,0.233010543,0.00049119,2.7e-05,13.0,0.597853059,11971.0,7.0,1183.0,0.132653061,-0.474745108,1.0,True,False
9606.ENSP00000307143,DONSON,DONS_HUMAN,Q8NC53,Protein downstream neighbor of Son,1,CEGs,DEPMAP-CEG,CEG_combined,1206,1208,99.83,0,0,0,0,0,False,,0,0,0,0,0,0,peripheral,17.0,0.001070462,3.9e-05,0.231863685,5.09e-05,3.47e-05,16.0,0.653880927,15214.0,5.0,888.0,0.214532872,-0.354010145,2.0,True,False
9606.ENSP00000307288,MCM7,MCM7_HUMAN,A4D2A1,DNA replication licensing factor MCM7,1,CEGs,DEPMAP-CEG,CEG_combined,1208,1208,100.0,0,0,0,0,0,False,,0,0,0,12,3,0,peripheral,113.0,0.007115421,0.000391814,0.26861255,0.000661058,0.000167434,41.0,0.243509785,98233.0,5.0,888.0,0.376067037,1.919454651,7.0,True,False
9606.ENSP00000307863,U2AF2,U2AF2_HUMAN,P26368,Splicing factor U2AF 65 kDa subunit,1,CEGs,DEPMAP-CEG,CEG_combined,1199,1208,99.25,0,0,0,0,0,False,,0,0,0,9,2,0,provincial_hub,152.0,0.009571186,0.000772893,0.263590101,0.0018701,0.000218089,51.0,0.245908861,132503.0,11.0,893.0,0.064144737,3.294665124,2.0,True,False
9606.ENSP00000307889,RPL13,RL13_HUMAN,B4DLX3,60S ribosomal protein L13,1,CEGs,DEPMAP-CEG,CEG_combined,1208,1208,100.0,3,0,3,0,3,True,,0,0,0,243,103,0,peripheral,269.0,0.01693848,2.78e-05,0.288103971,0.076232837,0.000204114,112.0,0.461441641,245764.0,17.0,842.0,0.043918685,1.933695331,3.0,True,False
9606.ENSP00000307940,EEF2,EF2_HUMAN,B2RMP5,Elongation factor 2,1,CEGs,DEPMAP-CEG,CEG_combined,1207,1208,99.92,3,0,3,2,5,True,DB11823; DB12688,1,0,1,34,13,0,peripheral,259.0,0.016308797,0.001935709,0.297698368,0.068124885,0.000246529,112.0,0.411254882,229983.0,17.0,842.0,0.376828014,1.259569379,9.0,True,False
9606.ENSP00000308000,TUT1,STPAP_HUMAN,A1A527,,1,CEGs,DEPMAP-CEG,CEG_combined,1203,1208,99.59,0,0,0,0,0,False,,0,0,0,0,0,0,peripheral,22.0,0.001385303,5.69e-05,0.230055031,7.38e-05,4.44e-05,18.0,0.122028827,17425.0,11.0,893.0,0.619834711,-0.434383598,6.0,True,False
9606.ENSP00000308179,WDR3,WDR3_HUMAN,Q9UNX4,WD repeat-containing protein 3,1,UNLABELED,DEPMAP-CEG,CEG_combined,1197,1208,99.09,0,0,0,0,0,False,,0,0,0,6,1,0,peripheral,171.0,0.010767584,6.81e-05,0.267484099,0.029951725,0.000138188,87.0,0.464187592,153408.0,17.0,842.0,0.023186622,0.877564674,2.0,True,False
9606.ENSP00000308546,MEPCE,MEPCE_HUMAN,B3KP86,7SK snRNA methylphosphate capping enzyme,1,CEGs,DEPMAP-CEG,CEG_combined,1205,1208,99.75,0,0,0,0,0,False,,0,0,0,0,0,0,connector,25.0,0.001574208,3.67e-05,0.236599716,0.000153636,4.86e-05,19.0,0.254606788,21043.0,7.0,1183.0,0.6368,-0.536315376,4.0,True,True
9606.ENSP00000308548,ZNHIT2,ZNHI2_HUMAN,Q3SY14,Zinc finger HIT domain-containing protein 2,1,CEGs,DEPMAP-CEG,CEG_combined,1208,1208,100.0,0,0,0,0,0,False,,0,0,0,0,0,0,peripheral,13.0,0.000818588,2.21e-05,0.233793858,0.000325805,2.97e-05,10.0,0.306852446,10714.0,11.0,893.0,0.556213018,-0.573527207,3.0,True,False
9606.ENSP00000309334,RPL15,RL15_HUMAN,P39030,60S ribosomal protein L15,1,CEGs,DEPMAP-CEG,CEG_combined,317,317,100.0,1,0,1,0,1,True,,0,0,0,243,103,0,peripheral,276.0,0.017379258,0.000496934,0.289069705,0.07689725,0.000218285,112.0,0.442813646,252890.0,17.0,842.0,0.070809704,1.967401628,5.0,True,False
9606.ENSP00000309555,HCFC1,HCFC1_HUMAN,P51610,HCF C-terminal chain 1,1,CEGs,DEPMAP-CEG,CEG_combined,1208,1208,100.0,0,0,0,0,0,False,,0,0,0,11,3,0,peripheral,94.0,0.005919023,0.0007798,0.271214242,0.000585978,0.000159572,35.0,0.223566967,81504.0,7.0,1183.0,0.302851969,0.859277368,5.0,True,False
9606.ENSP00000309830,RPL38,RL38_HUMAN,B2R5A8,60S ribosomal protein L38,1,CEGs,DEPMAP-CEG,CEG_combined,1199,1208,99.25,1,0,1,0,1,True,,0,0,0,243,103,0,peripheral,261.0,0.016434733,3.38e-05,0.286053652,0.074609634,0.000197429,112.0,0.472993651,238610.0,17.0,842.0,0.015208232,1.888753601,1.0,True,False
9606.ENSP00000310042,ZNF622,ZN622_HUMAN,Q969S3,Zinc finger protein 622,1,UNLABELED,DEPMAP-CSEG-like,CSEG_combined,228,1208,18.87,0,0,0,0,0,False,,0,0,0,0,0,0,peripheral,64.0,0.004029973,2.63e-05,0.243628664,0.020197495,5.16e-05,61.0,0.769990904,55633.0,17.0,842.0,0.060546875,-0.324626606,1.0,False,False
9606.ENSP00000310623,ISCU,ISCU_HUMAN,Q6P713,,1,CEGs,DEPMAP-CEG,CEG_combined,1207,1208,99.92,0,0,0,0,0,False,,0,0,0,0,0,0,peripheral,39.0,0.002455765,0.000337912,0.24908941,0.000210115,8.83e-05,18.0,0.261341959,33369.0,12.0,518.0,0.427350427,-0.0386085,4.0,True,False
9606.ENSP00000311135,DHX37,DHX37_HUMAN,Q8IY37,Probable ATP-dependent RNA helicase DHX37,1,CEGs,DEPMAP-CEG,CEG_combined,1207,1208,99.92,0,0,0,0,0,False,,0,0,0,0,0,0,peripheral,82.0,0.005163403,0.000124168,0.257075264,0.01815541,7.9e-05,71.0,0.694557855,73948.0,17.0,842.0,0.159131469,-0.178565983,2.0,True,False
9606.ENSP00000311430,RPL4,RL4_HUMAN,A8K502,60S ribosomal protein L4,1,CEGs,DEPMAP-CEG,CEG_combined,1208,1208,100.0,1,0,1,0,1,True,,0,0,0,243,103,0,provincial_hub,359.0,0.022605629,0.000316582,0.296687292,0.088283314,0.000278763,112.0,0.339203837,320366.0,17.0,842.0,0.153847348,2.68646931,7.0,True,False
9606.ENSP00000311677,PPP1R8,PP1R8_HUMAN,Q12972,Activator of RNA decay,1,UNLABELED,DEPMAP-CEG,CEG_combined,1194,1208,98.84,0,0,0,0,0,False,,0,0,0,0,0,0,peripheral,24.0,0.00151124,0.000116135,0.243507041,0.000181854,4.62e-05,19.0,0.391189562,20580.0,11.0,893.0,0.46875,-0.350897433,2.0,True,True
9606.ENSP00000312356,TRMT10C,TM10C_HUMAN,Q7L0Y3,tRNA methyltransferase 10 homolog C,1,UNLABELED,DEPMAP-intermediate,unclassified,500,1208,41.39,0,0,0,0,0,False,,0,0,0,0,0,0,peripheral,14.0,0.000881557,7.17e-05,0.218921016,0.000367462,3.77e-05,10.0,0.196126082,12222.0,17.0,842.0,0.5,-0.92010453,2.0,False,False
9606.ENSP00000312981,USP39,SNUT2_HUMAN,A8K086,U4/U6.U5 tri-snRNP-associated protein 2,1,CEGs,DEPMAP-CEG,CEG_combined,1191,1208,98.59,0,0,0,0,0,False,,0,0,0,5,4,0,peripheral,50.0,0.003148416,8.62e-05,0.239983303,0.001040514,6.92e-05,43.0,0.775795714,46658.0,11.0,893.0,0.1512,0.483964221,3.0,True,False
9606.ENSP00000313007,PABPC1,PABP1_HUMAN,P11940,Polyadenylate-binding protein 1,1,UNLABELED,DEPMAP-CEG,CEG_combined,1109,1208,91.8,0,0,0,0,0,False,,0,0,0,1000,500,0,peripheral,159.0,0.010011964,0.00163861,0.278113348,0.014219746,0.0002512,49.0,0.13389023,133604.0,11.0,893.0,0.535026304,1.84757159,9.0,True,False
9606.ENSP00000313420,PRKDC,PRKDC_HUMAN,P78527,DNA-dependent protein kinase catalytic subunit,1,UNLABELED,DEPMAP-CEG,CEG_combined,68,74,91.89,2,2,0,1,3,True,DB00201,0,0,0,0,0,0,peripheral,117.0,0.007367294,0.001109075,0.291659243,0.000891711,0.000179582,40.0,0.19701932,99119.0,5.0,888.0,0.609540507,1.35887429,9.0,True,False
9606.ENSP00000313950,AURKB,AURKB_HUMAN,B4DNM4,Aurora kinase B,1,CEGs,DEPMAP-CEG,CEG_combined,1204,1208,99.67,17,11,6,2,19,True,DB04703; DB12010,0,0,0,0,0,0,provincial_hub,158.0,0.009948996,0.001149206,0.286743109,0.000794454,0.000231003,46.0,0.229422874,133927.0,5.0,888.0,0.44536132,2.760325192,8.0,True,False
9606.ENSP00000313953,TTC27,TTC27_HUMAN,A6NKJ0,Tetratricopeptide repeat protein 27,1,CEGs,DEPMAP-CEG,CEG_combined,1193,1208,98.76,0,0,0,0,0,False,,0,0,0,0,0,0,peripheral,17.0,0.001070462,4.84e-06,0.222347218,0.001857875,2.31e-05,16.0,0.451726347,13253.0,17.0,842.0,0.359861592,-0.8751628,1.0,True,False
9606.ENSP00000314004,ANAPC2,ANC2_HUMAN,Q5VSG1,Anaphase-promoting complex subunit 2,1,CEGs,DEPMAP-CEG,CEG_combined,1202,1208,99.5,0,0,0,0,0,False,,0,0,0,0,0,0,peripheral,68.0,0.004281846,0.000170348,0.267947213,0.001562283,0.000103466,41.0,0.445824264,60613.0,5.0,888.0,0.568771626,0.486860396,6.0,True,False
9606.ENSP00000314193,WDR75,WDR75_HUMAN,Q8IWA0,WD repeat-containing protein 75,1,CEGs,DEPMAP-CEG,CEG_combined,1202,1208,99.5,0,0,0,0,0,False,,0,0,0,0,0,0,peripheral,148.0,0.009319312,2.54e-06,0.262324568,0.027587557,0.00011795,87.0,0.54732897,132697.0,17.0,842.0,0.013422206,0.630385158,1.0,True,False
9606.ENSP00000314348,DDX10,DDX10_HUMAN,B2RCQ3,Probable ATP-dependent RNA helicase DDX10,1,CEGs,DEPMAP-CEG,CEG_combined,1207,1208,99.92,0,0,0,0,0,False,,0,0,0,1,1,0,peripheral,98.0,0.006170896,7.79e-05,0.24464924,0.011492941,8.62e-05,73.0,0.546777959,83648.0,17.0,842.0,0.117242815,0.012436369,3.0,True,False
9606.ENSP00000314499,GAK,GAK_HUMAN,O14976,Cyclin-G-associated kinase,1,UNLABELED,DEPMAP-intermediate,unclassified,586,1208,48.51,15,15,0,1,16,True,DB12010,0,0,0,0,0,0,peripheral,31.0,0.001952018,0.000136096,0.252611029,5.77e-05,8.13e-05,21.0,0.192988016,25965.0,25.0,998.0,0.505723205,0.460661506,4.0,False,False
9606.ENSP00000315476,EXOSC4,EXOS4_HUMAN,Q9NPD3,Exosome complex component RRP41,1,UNLABELED,DEPMAP-CEG,CEG_combined,1197,1208,99.09,0,0,0,0,0,False,,0,0,0,8,2,0,peripheral,73.0,0.004596688,0.000113272,0.23865527,0.006937164,8.34e-05,48.0,0.463428522,61719.0,17.0,842.0,0.266091199,-0.324626606,4.0,True,False
9606.ENSP00000315644,TYMS,TYSY_HUMAN,P04818,Thymidylate synthase,1,UNLABELED,DEPMAP-intermediate,unclassified,635,1208,52.57,34,9,25,12,46,True,DB00293; DB00322; DB00432; DB00440; DB00441; DB00544; DB00563; DB00642; DB01101; DB06813; DB09256; DB09327,0,0,0,0,0,0,provincial_hub,132.0,0.008311819,0.002379426,0.271271515,0.000261991,0.000256639,40.0,0.13597188,110731.0,8.0,1936.0,0.583448118,2.588424519,7.0,False,True
9606.ENSP00000315693,PAM16,TIM16_HUMAN,Q6I9Z3,,1,CEGs,DEPMAP-CEG,CEG_combined,1202,1208,99.5,0,0,0,0,0,False,,0,0,0,0,0,0,peripheral,20.0,0.001259367,0.000139783,0.231503622,3.65e-05,5.76e-05,16.0,0.586075954,17879.0,12.0,518.0,0.18,-0.353782191,1.0,True,False
9606.ENSP00000315700,CHAF1B,CAF1B_HUMAN,Q13112,Chromatin assembly factor 1 subunit B,1,CEGs,DEPMAP-CEG,CEG_combined,1206,1208,99.83,0,0,0,0,0,False,,0,0,0,6,1,0,peripheral,28.0,0.001763113,2.69e-05,0.248378163,0.00021461,4.74e-05,25.0,0.412145886,23275.0,7.0,1183.0,0.471938776,-0.351604572,2.0,True,False
9606.ENSP00000315791,CSTF3,CSTF3_HUMAN,A8K471,Cleavage stimulation factor subunit 3,1,CEGs,DEPMAP-CEG,CEG_combined,1192,1208,98.68,2,0,2,0,2,True,,0,0,0,0,0,0,peripheral,41.0,0.002581701,0.000339466,0.248099584,0.000287829,9.27e-05,24.0,0.302464088,37050.0,11.0,893.0,0.41522903,0.038704672,3.0,True,False
9606.ENSP00000316032,NUP98,NUP98_HUMAN,P52948,Nuclear pore complex protein Nup96,1,UNLABELED,DEPMAP-CEG,CEG_combined,1118,1208,92.55,0,0,0,0,0,False,,13,11,2,0,0,0,peripheral,83.0,0.005226371,0.000779638,0.264248495,0.000273732,0.000167951,29.0,0.216024765,73564.0,11.0,893.0,0.546087966,0.706593996,5.0,True,True
9606.ENSP00000317123,SNRNP200,U520_HUMAN,O75643,,1,CEGs,DEPMAP-CEG,CEG_combined,1208,1208,100.0,0,0,0,0,0,False,,0,0,0,324,295,0,provincial_hub,166.0,0.010452742,0.00059935,0.268057373,0.002094069,0.000213348,55.0,0.33812989,151314.0,11.0,893.0,0.201190303,3.322493846,5.0,True,False
9606.ENSP00000317334,TCP1,TCPA_HUMAN,E1P5B2,T-complex protein 1 subunit alpha,1,CEGs,DEPMAP-CEG,CEG_combined,1207,1208,99.92,0,0,0,0,0,False,,1,1,0,10,3,0,connector,108.0,0.006800579,0.00111151,0.290392836,0.002841768,0.000191403,34.0,0.15682832,92424.0,3.0,1094.0,0.736282579,1.615901611,11.0,True,False
9606.ENSP00000317473,RABGGTB,PGTB2_HUMAN,P53611,Geranylgeranyl transferase type-2 subunit beta,1,CEGs,DEPMAP-CEG,CEG_combined,1195,1208,98.92,0,0,0,0,0,False,,0,0,0,41,21,0,peripheral,20.0,0.001259367,0.000186724,0.234557338,1.24e-05,7.3e-05,12.0,0.17455336,16965.0,25.0,998.0,0.565,-0.142320372,3.0,True,False
9606.ENSP00000317872,RBBP6,RBBP6_HUMAN,Q147T5,E3 ubiquitin-protein ligase RBBP6,1,CEGs,DEPMAP-CEG,CEG_combined,1101,1208,91.14,0,0,0,0,0,False,,0,0,0,0,0,0,peripheral,30.0,0.00188905,0.000670149,0.267383212,0.00018527,7.56e-05,22.0,0.340130054,26565.0,11.0,893.0,0.344444444,-0.128267658,3.0,True,False
9606.ENSP00000318195,NCL,NUCL_HUMAN,P19338,Nucleolin,1,UNLABELED,DEPMAP-CEG,CEG_combined,1084,1208,89.74,0,0,0,0,0,False,,150,27,89,11,4,0,connector,95.0,0.005981991,0.001382387,0.291573438,0.006038757,0.000157244,42.0,0.120631064,77457.0,11.0,893.0,0.773628809,0.15001956,9.0,True,True
9606.ENSP00000318646,RPS15A,RS15A_HUMAN,P39027,40S ribosomal protein S15a,1,CEGs,DEPMAP-CEG,CEG_combined,1208,1208,100.0,1,0,1,0,1,True,,0,0,0,249,104,0,peripheral,257.0,0.01618286,7.47e-06,0.285558303,0.070984377,0.000199633,112.0,0.436145584,235211.0,17.0,842.0,0.045965874,1.79887014,4.0,True,False
9606.ENSP00000318861,SF3B2,SF3B2_HUMAN,A8K485,Splicing factor 3B subunit 2,1,CEGs,DEPMAP-CEG,CEG_combined,1203,1208,99.59,0,0,0,0,0,False,,0,0,0,22,8,0,provincial_hub,141.0,0.008878534,0.000192527,0.260724347,0.001737424,0.000179415,55.0,0.422098146,128987.0,11.0,893.0,0.028066999,3.07203535,2.0,True,False
9606.ENSP00000319104,SUPT6H,SPT6H_HUMAN,A7E2B4,Transcription elongation factor SPT6,1,CEGs,DEPMAP-CEG,CEG_combined,1208,1208,100.0,0,0,0,0,0,False,,0,0,0,0,0,0,peripheral,96.0,0.006044959,0.000204929,0.259369348,0.001912335,0.000122531,53.0,0.4142921,84296.0,7.0,1183.0,0.193576389,1.02346475,3.0,True,False
9606.ENSP00000320309,FARSA,SYFA_HUMAN,B4E363,Phenylalanine--tRNA ligase alpha subunit,1,CEGs,DEPMAP-CEG,CEG_combined,1134,1208,93.87,0,0,0,1,1,True,DB00120,1,0,0,10,3,0,peripheral,9.0,0.000566715,1.19e-07,0.221347544,0.000535088,2.06e-05,9.0,0.721593695,7693.0,2.0,56.0,0.444444444,-1.116092649,1.0,True,False
9606.ENSP00000320949,CNOT1,CNOT1_HUMAN,A5YKK6,CCR4-NOT transcription complex subunit 1,1,UNLABELED,DEPMAP-intermediate,unclassified,902,1208,74.67,0,0,0,0,0,False,,0,0,0,9,5,0,peripheral,52.0,0.003274353,0.000752943,0.244330992,0.000305105,0.000147656,19.0,0.19142124,45232.0,11.0,893.0,0.341715976,0.372649334,7.0,True,False
9606.ENSP00000321584,IMPDH2,IMDH2_HUMAN,P12268,Inosine-5'-monophosphate dehydrogenase 2,1,UNLABELED,DEPMAP-intermediate,unclassified,620,1208,51.32,7,4,3,5,12,True,DB00157; DB00688; DB00811; DB01024; DB01033,0,0,0,0,0,0,peripheral,44.0,0.002770606,0.000186653,0.249559382,0.000543117,9.15e-05,30.0,0.433139995,39368.0,8.0,1936.0,0.16838843,1.11277809,2.0,True,True
9606.ENSP00000322396,RRS1,RRS1_HUMAN,Q15050,Ribosome biogenesis regulatory protein homolog,1,CEGs,DEPMAP-CEG,CEG_combined,1189,1208,98.43,0,0,0,0,0,False,,2,1,1,2,1,0,peripheral,132.0,0.008311819,1.17e-06,0.251957988,0.020873575,0.000102446,87.0,0.472211947,111878.0,17.0,842.0,0.029843893,0.439382805,1.0,True,False
9606.ENSP00000322570,POLE,DPOE1_HUMAN,Q07864,DNA polymerase epsilon catalytic subunit A,1,UNLABELED,DEPMAP-CEG,CEG_combined,1204,1208,99.67,8,0,8,1,9,True,DB00242,147,55,50,0,0,0,peripheral,98.0,0.006170896,0.000117253,0.257604337,0.000270311,0.000144606,39.0,0.29399771,85217.0,5.0,888.0,0.171803415,1.950598004,3.0,True,False
9606.ENSP00000322706,HMGCS1,HMCS1_HUMAN,B2RDL8,"Hydroxymethylglutaryl-CoA synthase, cytoplasmic",1,CEGs,DEPMAP-CEG,CEG_combined,1182,1208,97.85,0,0,0,0,0,False,,2,1,1,0,0,0,peripheral,53.0,0.003337321,0.000322606,0.244972145,4.4e-05,0.000123295,22.0,0.289761349,47440.0,8.0,1936.0,0.176575294,1.534391355,3.0,True,False
9606.ENSP00000323046,EXOSC3,EXOS3_HUMAN,A8K0K6,Exosome complex component RRP40,1,CEGs,DEPMAP-CEG,CEG_combined,1195,1208,98.92,0,0,0,0,0,False,,0,0,0,0,0,0,peripheral,67.0,0.004218878,1.76e-05,0.236807937,0.006829636,7.22e-05,48.0,0.524567874,56723.0,17.0,842.0,0.141234128,-0.324626606,3.0,True,False
9606.ENSP00000323099,ATRIP,ATRIP_HUMAN,A8K6A3,ATR-interacting protein,1,CEGs,DEPMAP-intermediate,CEG_combined,855,1208,70.78,0,0,0,0,0,False,,0,0,0,1096,353,0,peripheral,56.0,0.003526226,6.65e-05,0.2646699,0.000518955,8.39e-05,39.0,0.437520415,47798.0,5.0,888.0,0.102678571,0.829437283,2.0,True,False
9606.ENSP00000323421,SMC1A,SMC1A_HUMAN,O14995,Structural maintenance of chromosomes protein 1A,1,CEGs,DEPMAP-CEG,CEG_combined,1191,1208,98.59,0,0,0,0,0,False,,2,1,0,230,223,0,peripheral,62.0,0.003904036,0.000198993,0.26094078,0.000353305,0.000106358,34.0,0.202405793,51861.0,5.0,888.0,0.439646202,0.580290456,6.0,True,False
9606.ENSP00000323720,MED14,MED14_HUMAN,O60244,,1,UNLABELED,DEPMAP-CEG,CEG_combined,1177,1208,97.43,0,0,0,0,0,False,,1,0,0,0,0,0,peripheral,118.0,0.007430263,0.000425827,0.270013568,0.003266393,0.000144697,87.0,0.558220799,106848.0,7.0,1183.0,0.175955185,1.454456627,7.0,True,True
9606.ENSP00000323858,DDX54,DDX54_HUMAN,Q86YT8,ATP-dependent RNA helicase DDX54,1,CEGs,DEPMAP-CEG,CEG_combined,1203,1208,99.59,0,0,0,0,0,False,,0,0,0,0,0,0,peripheral,85.0,0.005352308,1.19e-05,0.240277564,0.009479909,7.36e-05,64.0,0.551882592,70026.0,17.0,842.0,0.068096886,-0.099917956,1.0,True,False
